input,output
[-2.064564352858711],-0.8805532685109213
[2.7511561912890663],0.3805920668337524
[6.42308169779805],0.13944051822847423
[-3.123971698741297],-0.017620042983967153
[2.9448980987827618],0.1954286950093787
[9.456727078222173],-0.03194368240731865
[-4.709955853300158],0.9999970399477556
[-1.251278538343012],-0.9493869953428486
[6.878434755596672],0.560715317390057
[7.251529886432042],0.8239487749278989
[5.440874951989505],-0.7461832074476507
[-0.22285003281682236],-0.22101007276712342
[-9.894742622138368],0.4528547782935304
[5.532854468300343],-0.6818807938400833
[5.268448443719899],-0.8493416862773059
[-8.210989186604392],-0.9369467938537336
[-7.277097927957548],-0.8381663892861865
[2.723808972965255],0.40573575653253763
[0.3069746699128313],0.30217612139426814
[-3.1704549132777498],0.02885825266666233
[-7.779334774686742],-0.9972152166629613
[-3.7807867717454213],0.5965488531006822
[-4.498228647187858],0.9771551905350331
[-0.07457159563596605],-0.07450250036842888
[8.631304748683785],0.7127935869960952
[-5.237964123355465],0.865035529382329
[9.085272128686732],0.33302117233104234
[-6.978526962713712],-0.6406478119481478
[-5.124428316484659],0.9163060178852802
[3.975957073601892],-0.7408697749250228
[-3.854401187161722],0.6539610822245453
[-3.5342278282610895],0.3826243891890454
[2.9418248917103025],0.19844171661952553
[-9.672750312345348],0.24543883827285629
[6.6959295039210325],0.40112458391321665
[-4.008842554147329],0.7625527118067651
[-2.656830880242083],-0.46599759307006156
[-4.243542013900694],0.8920898884817596
[-6.116485357665875],0.16592895425586415
[7.40689284171162],0.9017095598916789
[4.669664827328596],-0.9990874621941439
[9.659710055131224],-0.23277694576866428
[8.050258212537095],0.980799512028632
[9.605705584278464],-0.17994213280747465
[-0.6159139302717946],-0.5777047552021648
[-4.027110434434267],0.7742427885461649
[8.086637175274067],0.9730575588909809
[7.6447091531392495],0.9781823144548811
[-3.3893407032509764],0.24522139111522367
[-7.379983718673973],-0.88975056690471
[-0.8068497025417738],-0.7221114587567365
[-2.296566592160443],-0.7479884097069138
[-2.039747118997372],-0.8920429691945235
[6.445125705678137],0.1612335198224553
[-2.3440227385089862],-0.7156609179933953
[-0.07122954331252807],-0.0711693263207806
[-8.296564540893097],-0.9036484844698727
[-0.19956250414164423],-0.19824053672710534
[7.97822749279786],0.9922914074248095
[5.029005704326412],-0.950294248831923
[7.937177750703121],0.9965411988060209
[-6.177169857988963],0.1058169712879835
[-1.6821972186192813],-0.9938013351646408
[-3.7188787114262167],0.545751810095754
[5.178644496608225],-0.8932578591776605
[-1.486679004139841],-0.9964642236006223
[-6.1370847529916706],0.14558134685334762
[-1.1856894883162177],-0.9267583032169849
[8.125035583579827],0.9634892396424904
[-8.72104805504912],-0.6470659886359926
[9.827462591404785],-0.39188964458478925
[-2.961190493272065],-0.17942522182975756
[8.754840276593846],0.6209371413375215
[3.0457297722792163],0.09571612370054813
[-7.810863037070073],-0.9990705373196744
[-7.495897546861157],-0.9365700323001049
[8.096288627435747],0.9707870120980846
[1.5473477820927055],0.9997250954720147
[4.758907637635293],-0.9989182023677734
[4.5512265127644405],-0.987041414125508
[-2.202621748417924],-0.8069507250894121
[-9.354042995093888],-0.0706759941255932
[-4.35834671513768],0.9379789581102137
[-3.030505537291539],-0.11085878162898656
[1.4322364864086836],0.9904159336178862
[-0.5026514220150684],-0.481750692413484
[8.937700096443379],0.4680455862111304
[9.53222826802017],-0.10724366409654518
[2.6014037537990866],0.5142980034695555
[8.891478441181786],0.5083774330436498
[7.659018470156418],0.9810548065033166
[0.7226668587131364],0.6613872844390858
[-6.18556206160648],0.0974682563413094
[-8.527307859120203],-0.7817517944756266
[0.818377944476472],0.730038267689034
[-1.1108249921223194],-0.8960652230752248
[-6.764465876450004],-0.4629146550461625
[0.8369229181923004],0.7425857601944903
[1.741719393299288],0.9854281804875862
[-3.9266650340162634],0.706876380318421
[6.427276789031318],0.14359338612849396
[3.998381333586483],-0.7557434733527607
[-1.7959620113986468],-0.9747571284001829
[5.449079034368754],-0.7406963660089617
[9.380037960386144],0.044725076108532005
[4.492442544344037],-0.9759091371732863
[9.59035338966942],-0.1648199173948682
[2.3220576351861038],0.73082853039258
[0.22370477107583397],0.22184359381859015
[3.9089095141905705],-0.6942064807160683
[-5.421514475848559],0.7589316175257068
[6.226685706301833],-0.05646954595810565
[-9.9422379803752],0.4946742937014319
[9.760456384647942],-0.329409804670494
[-6.026144007871328],0.2542201721378118
[-2.7106671417113004],-0.41771188236761303
[-7.970007466412115],-0.9932765507691873
[6.924788018668849],0.5984802018956309
[1.3279134408278068],0.970648669827721
[-0.7738262825805275],-0.6988770651578435
[0.6546144797011415],0.6088534619943172
[-6.445313998800315],-0.16141934651163284
[8.232497290436957],0.9292141857241002
[4.945212065726476],-0.9730189158893993
[7.698732096244626],0.9879729763538437
[-2.695884377487201],-0.43109706984102514
[2.2387750138677465],0.7850752707974145
[-5.484755946365764],0.7162609316650999
[-6.122611884001643],0.15988427939636968
[-6.012892548651932],0.2670135774029676
[6.553756892425003],0.26728227031128804
[-5.793885282522564],0.47000816168105175
[8.033289670794147],0.9839673391126506
[0.6457785774351734],0.6018204172801039
[-3.5596401638025643],0.405976880126223
[3.7617608371720195],-0.5811720333134999
[6.1068176126976255],-0.17545477938492243
[4.945377475799402],-0.9729807382806812
[7.602976557222824],0.9686632723972114
[2.1332946166231466],0.8459254112689975
[-6.028390878759136],0.2520464792337083
[3.379081974860135],-0.2352631622166702
[7.669173735724172],0.9829715689442655
[-5.132081640301196],0.9132142183177802
[-3.4562647775576227],0.3095047112360157
[8.724971377205488],0.6440697421384981
[8.005185597658691],0.988590443269106
[8.64646135559385],0.7020816751123515
[-6.41112720614434],-0.12759313494966415
[-3.663991954939336],0.49896086539390416
[4.16634151454236],-0.854583796521738
[-6.804905842339273],-0.4983725150756045
[1.4923449373881184],0.9969242677327084
[-9.209822992550446],-0.21330343309738659
[0.8107527353639803],0.724805978980662
[2.426222730773082],0.6558966980511475
[3.0857933887766897],0.05577031361307159
[1.2106588302436165],0.9358483783392014
[2.4667265063080617],0.6247928113824297
[1.113086605120868],0.8970669112993069
[2.468333236045206],0.623537485989151
[-5.154820538064369],0.903713293204732
[7.396253278219753],0.8970586768414135
[-1.9787080932707894],-0.9179512119208676
[0.07345122262760384],0.07338519454532964
[-4.554262046539453],0.9875239649596301
[3.2213022386090646],-0.07962520445487878
[3.3831910247948933],-0.239254880775339
[-7.130268576963221],-0.7493522193984945
[2.8798602887875866],0.25875430527754867
[-9.284316742990109],-0.13999980500888237
[-7.888145202666701],-0.9994164820448055
[8.05971383092944],0.9789116708348657
[9.081230179584338],0.33682967363148253
[5.457021038998896],-0.7353373065047643
[8.601089553070203],0.7336571605981987
[-6.072314238987535],0.20931175227353302
[3.9579979026836902],-0.7286886956919224
[5.692892977201113],-0.5566039080077371
[-8.33368011789583],-0.8871341163041709
[0.874691705925887],0.7673458502305842
[-4.0975329846695185],0.8168565229311022
[-7.156821393407391],-0.7666685241488783
[-1.1828826968732145],-0.9257002599791413
[-4.711241380142721],0.9999993415069146
[-4.64374285644805],0.9976447799255909
[8.41130248854762],0.8486751936632861
[-8.490314845160292],-0.8042801503223617
[0.05800423657959364],0.05797171625767893
[-8.96351691249757],-0.4450777191269081
[1.561967970100497],0.999961030312147
[3.7085423455313844],-0.5370614849187386
[8.669907046806522],0.6851946532606906
[-2.5695198388517575],-0.5413759929530186
[0.19496599001630344],0.1937331694351186
[-0.5185105514932591],-0.49558701518689197
[-5.331712638940496],0.8142712486428213
[-5.377102894995447],0.78709328452565
[9.02189595340501],0.3920712259549737
[5.3745514323511845],-0.7886645497089086
[-3.41103652142041],0.2661954114693283
[-6.590541241881951],-0.30253954088925267
[8.341361924224266],0.8835627327576885
[-8.387620301176444],-0.8609618952527435
[-2.202523469883964],-0.8070087663387787
[-2.0087244069953902],-0.9056322330179661
[8.181452642381302],0.9468588194029869
[0.10343249266386323],0.10324816631968688
[-5.894487333709632],0.37898383706805655
[-7.9114385367466245],-0.9983498062183289
[-7.942651395526392],-0.9960714116923897
[2.2131261266061983],0.8007022364426604
[4.927465918363886],-0.9769599767952957
[2.5219676269433773],0.5807299369619237
[4.173616036536147],-0.8583389092250923
[8.623987467210995],0.7179066088772382
[8.88072935317869],0.5176042943914003
[3.4762687420780747],-0.32846324726116516
[-8.576811901012242],-0.74993648579554
[6.450585672845779],0.16661962027876587
[1.9171364107543525],0.9406213957965457
[-0.03555659911391906],-0.03554910738693873
[4.027181219840108],-0.7742875858897855
[-6.938413731055217],-0.6093403785169441
[4.111430726797629],-0.8247941653847876
[-6.298748432367301],-0.015562496935652361
[-6.447613594044128],-0.16368835584697214
[0.5165859239846142],0.4939144471588734
[3.0166537592138205],0.12461410429488964
[3.192190993863985],-0.05057675279312665
[-9.570137906743781],0.14484858901000153
[0.14800350967572662],0.14746376406688375
[-0.9304080025261445],-0.8018637919307419
[3.297090736644572],-0.15487219192237367
[-8.86489968057585],-0.5310830662580445
[3.6230167018813617],-0.4630418304949377
[-5.7205399789424245],0.5334256046200775
[8.828056175427083],0.5619338169143289
[5.0341730184232],-0.9486727090614396
[6.1775759499664105],-0.10541315054964025
[6.026499887523858],-0.25387596833187615
[3.1638970101599195],-0.022302507271509064
[3.503486348379825],-0.3540459035132314
[-9.39301487836347],-0.03175774174793669
[4.6282573784849905],-0.996463023783184
[-5.00680796147563],0.9569709061619974
[4.097155175437523],-0.8166385288208721
[8.731116972426285],0.6393564328884785
[8.904761492117466],0.49689442958834956
[5.676685016431666],-0.5699954279779075
[-7.798226797392742],-0.998446101699034
[-5.348312289267946],0.804523667321425
[7.345851651882988],0.8736558813289663
[2.9047861414128757],0.23459946361684347
[-2.1765568653554617],-0.8220692943079301
[3.333576733423607],-0.19080689676952559
[-0.07867757790500463],-0.07859643187523212
[6.451893090594616],0.16790861918741778
[-6.052027253483372],0.22910492838179364
[0.17152983977642933],0.17068993728034704
[-1.2380719938804106],-0.9451560327762898
[-4.943169617494741],0.9734881306349618
[-3.534013473619691],0.382426337292392
[-3.6326101249892577],0.4715233928574577
[-3.8512424802621386],0.6515681729609106
[5.0043637063942015],-0.9576773302274004
[7.646637798398963],0.9785811677385202
[1.6955935345134918],0.9922229299008521
[4.036855305057497],-0.7803733476919915
[8.365059704831047],0.8722177109171642
[-4.092217055249769],0.8137785500862447
[6.401090405606762],0.11763210975226684
[8.427641389270118],0.839920420198775
[-9.186461226394727],-0.23606727062434782
[2.32042968272002],0.7319387385011001
[-6.343269939053404],-0.0600484858467366
[7.875278421636246],0.999773231988785
[-5.531734818717863],0.6826993488575709
[-8.127946887780768],-0.9627056645033949
[-2.9230837733645316],-0.21677420102531278
[0.08719036403498315],0.08707993350865252
[0.261315480665294],0.25835159641932204
[-4.641975099523934],0.9975219668093177
[-3.8716879862802767],0.6669406714538823
[-0.09216157364561184],-0.09203116272727531
[-4.222836491765247],0.8825433806932065
[-1.120376341059906],-0.9002643436244695
[-3.214045785048061],0.072389758170261
[3.8036081193052684],-0.6147078078823714
[3.411813833197616],-0.26694459663167575
[8.895523990488918],0.5048895208678245
[5.372483838398699],-0.7899340688963267
[-3.252799648212479],0.11097792024681812
[-5.3378097464406],0.8107168586525172
[-5.939337796957426],0.33711187304666596
[-4.967762753479901],0.9675689455492913
[-6.839923032024135],-0.5284193969685747
[-2.72567379187141],-0.40403062541407275
[4.338016536488494],-0.9307372952291608
[-0.5993932650902742],-0.564141609565816
[-5.481830499604534],0.7182993357834492
[-7.720840478472724],-0.9911498015879913
[1.802461573573117],0.9732854063333163
[5.434573417287025],-0.7503635523568738
[-5.4908526690842745],0.7119931547387883
[0.158879027132663],0.1582114517494148
[2.6931312552781392],0.43357959038010485
[0.9207040836897189],0.7960279708890035
[4.488190688035425],-0.9749726598600265
[6.072192230025692],-0.20943105705187043
[-3.8949640389331712],0.684101686647816
[8.990553321465427],0.4207071233772473
[-4.030685426247606],0.7765004080162677
[-9.880658346443393],0.44025295953544896
[8.481356574067092],0.8095712627869448
[-6.9870837400463355],-0.647194470273222
[-0.518427408544671],-0.49551479897644235
[-7.985939593884408],-0.9913061747940489
[-7.106321227483388],-0.733281622516362
[-7.736524710399024],-0.9931098624548181
[4.698380193361835],-0.9999018785477527
[-5.2377109740202314],0.8651625093698244
[3.739888198137521],-0.5632349060968542
[-2.1609522653789925],-0.8308539108474293
[-4.573175836589076],0.9903254900243639
[7.7718784228440825],0.9966314242788005
[-3.9651689497507725],0.7335809739766783
[-4.012139475902561],0.7646814282790599
[7.839570227723776],0.9998961574821997
[-7.800183637554838],-0.9985532367792371
[-6.987539848049648],-0.6475421054490815
[1.3868360214840347],0.9831269675699533
[-2.6779245156565175],-0.4472319570411235
[2.9731789045368213],0.1676187521051409
[6.6754125183573905],0.38224743826050656
[-0.05368694064180346],-0.05366115415777866
[-7.605305484117332],-0.9692390983340214
[-4.778786466885105],0.9977964966069268
[0.017036689678132433],0.017035865543650545
[3.4810314715207706],-0.33295798264303905
[7.849152625373602],0.9999883403606242
[0.5374536417211466],0.511950293598983
[-3.919513059373534],0.7017994878441562
[-4.7933789852967195],0.9967221018884866
[-0.459792193688763],-0.4437618920170662
[4.91645774627348],-0.9792501286560028
[2.165196145543165],0.8284847565084741
[1.7763886663920694],0.978940231877363
[-3.974403734108276],0.7398255830839113
[-3.2428880608477346],0.10112226813950535
[5.468890642244105],-0.7272416505912678
[-4.253681865239325],0.8966257222506298
[-7.25572187101527],-0.8263169764275489
[0.13492903780980825],0.13451999413980747
[-4.928692470039282],0.9766974681370025
[1.841698545378394],0.9635298540856111
[-1.5733875238369155],-0.9999966428508231
[-1.1532073897671609],-0.9140694214954175
[8.568736470153016],0.7552539521886877
[5.367280387711231],-0.7931140736563679
[7.397493458194418],0.8976060365738886
[9.83204330663283],-0.3960998323927778
[-3.1700258117665525],0.02842932722663675
[-4.020922242331109],0.7703115524256402
[2.306040014736153],0.741667317374186
[0.6507500887867561],0.6057833689616845
[-9.94237302573373],0.4947916542004894
[4.430523909325553],-0.9605383441770124
[-4.327830479905989],0.9269641515202711
[5.520330670883773],-0.6909877784943613
[0.3070893363466851],0.30228542542786835
[9.774228067622236],-0.3423812010209331
[-8.32084823958979],-0.8929829804400937
[-0.024465510841336524],-0.02446307023004128
[9.021448356355034],0.39248294679808193
[-9.552561737577028],0.12743630359477037
[-9.19323368322602],-0.2294808622465228
[5.860861717532789],-0.4098809943958514
[-0.9646752241116712],-0.8218639401865854
[-4.705146868202008],0.9999737760201837
[2.2699991683577316],0.7653554877809541
[-2.0918221508884605],-0.8673090115404719
[7.0907478912101105],0.7226044300500465
[-5.667853820993212],0.5772292396964905
[-1.1973077860989871],-0.9310601648470257
[9.975770480009661],-0.5235331183345715
[-2.8466048223047675],-0.2907282070495603
[8.309805075833843],0.8978988520188118
[-7.411402447127884],-0.9036500776772054
[-5.2720499454486],0.8474351529948931
[-8.129356802933891],-0.9623232539173457
[7.934635663570354],0.9967492265380389
[-2.3574215163150587],-0.7062386106047214
[0.8058090320348921],0.7213911562271546
[-4.765954673312589],0.9985657012705854
[1.2927321107423282],0.9615886021434408
[-9.228555888536516],-0.19496530108875434
[1.8484314543197158],0.961706296159692
[7.1847717549185575],0.784312075197697
[4.785489115294041],-0.9973293746919913
[1.0083799555494402],0.8459690957112984
[3.0450958880010166],0.0963470783358444
[1.6907447383871954],0.9928148102949075
[-8.345278985387647],-0.8817215490840669
[-0.11757691283226457],-0.11730619634139795
[7.955723696740268],0.9948287394777486
[4.721435035798544],-0.9999590847197378
[6.996280983391465],0.6541782867635221
[1.3430329028003705],0.9741738483680319
[-7.087590749458856],-0.7204184209808607
[-7.45329729879529],-0.9207942856794562
[7.681577822082279],0.9851752372519976
[-4.005688988826139],0.7605087997353219
[-1.1065934774406845],-0.894178742105558
[-6.261127403602149],0.022056114904706093
[2.476527860508405],0.6171101181961043
[-6.567977995253102],-0.28095849594890804
[-0.6390479142060457],-0.5964315068322253
[9.981814575287885],-0.5286731257556655
[-9.97778777499663],0.5252507979868716
[4.020611434806423],-0.770113323298827
[-8.327056039469483],-0.8901717207697087
[-2.33517970083126],-0.7218092565589084
[2.696078483090199],0.4309219191568718
[-2.0040624551277375],-0.9075993503220767
[9.56902620637253],-0.14374852353630366
[1.2352591112268598],0.9442335534461197
[-3.1602582662475553],0.018664528810881858
[-0.6991037864616771],-0.6435319666891375
[-6.767863942767052],-0.4659240323344083
[-7.826964361339986],-0.9996350556892487
[-0.6178533731314637],-0.5792867298097758
[-4.615269489557498],0.9952876080151104
[-1.7032807680946895],-0.991236765447502
[-3.9383897269077606],0.7151209146245724
[2.9682808171521877],0.17244551082629309
[0.3536748079876002],0.3463474987544683
[0.7622751880418654],0.6905687988182267
[-0.4927315556271932],-0.47303427069698123
[2.3652845819394503],0.700649990356146
[9.084008312428075],0.33421258286179695
[-6.482412095818598],-0.19791147287025412
[3.42253485264491],-0.2772610312901868
[-6.983908766047843],-0.6447708504632097
[-4.181553421107256],0.8623843663022406
[5.727795594153511],-0.5272744774522742
[-1.0741066977073075],-0.8791648268351111
[-6.9840987230000255],-0.6449160373499926
[-6.9649805240223035],-0.6301879216719051
[2.7560363326626103],0.37607467596782646
[0.9077202983129151],0.7881025321410288
[-3.312786885555072],0.1703592449772845
[4.3753076612103],-0.9437239910096528
[1.4322580727919814],0.9904189148315051
[0.5420499606483844],0.5158931791798145
[2.410351852024476],0.6677937349789547
[5.285384220277901],-0.8402808736005603
[7.536404164752021],0.9499946791453487
[-7.894928506303542],-0.9991617939476459
[-4.257930979843789],0.8984990845651668
[-5.505873410939071],0.7013658712351832
[4.6463266901060525],-0.9978186803890599
[-8.184302632030633],-0.9459382776079658
[2.1559943143054348],0.8336027409663609
[-4.591121727530929],0.9926561330677761
[-2.633673319374104],-0.4863603018568288
[-8.830902190813754],-0.5595773710597032
[3.336432996212107],-0.19360990099518094
[1.2314334228697081],0.9429669375033736
[-3.5796668443964608],0.4241962972229479
[-1.6047230283541385],-0.9994245446606006
[2.2291475362365922],0.7910020585152441
[4.774939749165929],-0.9980443384304383
[-2.0344341035878415],-0.8944315880537119
[-8.431632613684224],-0.8377476603223473
[-9.224492658253595],-0.1989489381659663
[-8.288357109468404],-0.9071330465513538
[1.8644311331048424],0.9571981667848765
[-5.115699792487975],0.9197666573076095
[6.477501343360462],0.193095488581309
[5.191222594758823],-0.8875329318913735
[-0.6279389755713218],-0.5874781433971231
[-4.264645409411461],0.9014262780770265
[8.294436372608121],0.9045578785507409
[-8.456798561057688],-0.8237417857884207
[6.824894974227092],0.5156016358079814
[-9.780535784849196],0.34830083644524784
[-3.983873624236156],0.7461636446400982
[-8.492608466498481],-0.8029150507721584
[-1.2222749285584165],-0.9398786951076492
[-5.801547691838733],0.4632311121891799
[-7.274894641159538],-0.8369626510074157
[-1.13423804989373],-0.9062122674278412
[-4.105822795613852],0.8216103027227099
[-3.0729917669911044],-0.06854709236274312
[-4.904316791944812],0.9816383261939264
[-3.4791535267769103],0.33118660422474416
[-2.2299512262271826],-0.7905100947311446
[8.497721935208737],0.7998564616515771
[7.103448067074538],0.73132506485743
[6.320945715355592],0.03775143537929676
[-0.224339211081098],-0.22246218032565745
[-1.9132744000035942],-0.941925366291153
[1.7683692141610763],0.9805458834867491
[9.99446241948695],-0.5393663673604132
[-7.351854715548145],-0.8765608786517272
[5.153862913533223],-0.9041228743736672
[2.136718030194924],0.8440947471605069
[2.892603599117006],0.2464243153176242
[-3.7076633843532436],0.5363198359177715
[-8.203304083038015],-0.9396048279387738
[-5.542149259614469],0.6750526381550044
[-5.686291103514973],0.5620764299275033
[1.9814733572350427],0.9168507419980231
[-2.5256774082759748],-0.5777058285992019
[-3.589472002159275],0.433055023051792
[-1.5479068704617411],-0.999738047831675
[5.6813614976937785],-0.5661467884044827
[9.359760400126252],0.06497176238409522
[6.074853178971754],-0.20682838048143162
[-8.005492035809848],-0.9885442385440096
[4.771797206647994],-0.998235850274324
[-2.6795204826471046],-0.4458039264528544
[-6.990824619866325],-0.6500417011415178
[8.718580635740295],0.6489452613846369
[-9.36590347704536],-0.05884047778145372
[-2.489973598113955],-0.6064745158065125
[-2.1491278409805137],-0.8373758553645462
[-0.6429875627745076],-0.5995890840841847
[4.255960449568722],-0.8976323263937377
[9.36732728335048],0.05741907920461031
[1.8954557673046768],0.9477594150954196
[-5.1640718406540635],0.8997138414410649
[-6.7329587556931525],-0.43476152532105383
[-1.2503436770013625],-0.9490929323532957
[-1.2622329579372469],-0.9527708437075547
[-2.131674526821956],-0.8467882966234918
[-5.954221614169583],0.32306246427681384
[7.929449078082229],0.9971536837184555
[-1.4506162431059053],-0.9927870615396178
[-9.559064274013098],0.13388308363381582
[-1.4163905993788912],-0.9881031001663393
[-2.5614898043061967],-0.5481099634775292
[2.56777935930093],0.5428385336861749
[-6.184898270256589],0.0981288656160747
[7.710531978843537],0.9897287297069477
[-4.018082415191035],0.7684975826497209
[-0.47807395198571356],-0.4600699252662189
[0.4944861828666962],0.47457944558487286
[-8.022095499902257],-0.9859021142041141
[6.134923414699326],-0.1477193171654842
[6.735122484926279],0.43670904297089724
[1.6959491994346276],0.9921785962799514
[7.704937797365279],0.9889135131945617
[9.274716880285439],0.14949852681074483
[-0.3277202364469378],-0.32188543533106895
[3.2167037959929274],-0.0750405367713481
[-1.7335543706701309],-0.9867841225079013
[-9.020194094666357],-0.39363625660395996
[-3.281295961534356],0.1392493192875804
[3.597871358176354],-0.44061056471033927
[-6.016302891961393],0.2637255078513227
[-5.347278695370081],0.8051371101682099
[5.740156416374331],-0.5167315352332724
[-1.3448212854487558],-0.9745761058046624
[-4.366094506390466],0.9406368774626355
[2.1157923880914726],0.8551293326690059
[5.980660969019642],-0.29793085488648685
[-9.54736934240608],0.12228454852818602
[-3.4839053907124846],0.33566654204004165
[-6.472780227555049],-0.1884610895856429
[-3.528937529436238],0.37773132952050853
[0.8498952941281175],0.7512112969114377
[6.4187100211272465],0.13511023220470766
[-2.1755251034232304],-0.8226563289459898
[8.150331672642658],0.956408760464432
[-6.285768217669164],-0.0025829076176284624
[6.9279631688785095],0.6010209130176851
[3.9657475929613355],-0.7339740982586559
[1.298530724319484],0.9631641159845795
[8.516969318615516],0.7881569085855377
[-9.124214949993112],-0.29605802453409963
[-4.232871467879402],0.88721762220453
[8.635569500304467],0.7097959285513357
[9.727226415725351],-0.2978584168743569
[-0.615594383604023],-0.5774438970844759
[-7.784297457770915],-0.9975730401182943
[1.1362355048557014],0.9070550290389098
[0.8672127826118725],0.7625286987141339
[-8.982704634353462],-0.42781439375633634
[-2.98184980915448],-0.15906433035973797
[-7.307148783855013],-0.854175672322345
[6.861313530346713],0.5464573062824888
[8.598243618721579],0.7355880556842023
[-5.004668356542519],0.9575895940892971
[4.241077747944139],-0.8909736827260557
[-6.186085429099584],0.09694736746712995
[-8.776556075045892],-0.6037699218086825
[-4.345430441502945],0.9334228709493623
[-3.2721397402255725],0.13017659345323923
[-9.16493464058849],-0.2569291349303316
[5.546119007067066],-0.6721185679486975
[-9.863423715962822],0.42471381961741866
[7.256911850768088],0.8269865941663299
[1.3368802610393047],0.9727661564587559
[7.682520406557877],0.9853365009076773
[2.8649368358851177],0.2731401646551522
[0.4044187942171451],0.39348450622278797
[1.460125427322561],0.9938822240652724
[-0.049395810361962944],-0.04937572562674874
[-7.665359771369467],-0.982263575998575
[-1.43288639205071],-0.9905054874003891
[2.6642022471682854],0.45946290956174435
[8.969245769999365],0.43994029777774984
[-5.956029508935419],0.321350986058585
[0.802504358163592],0.7190986426515518
[-9.650600121838902],0.2239077244028518
[-8.939073973835413],-0.46683104347634197
[5.730234817683774],-0.5252003148323979
[-8.37340277404297],-0.8681066582702398
[3.0236114854086242],0.11770765103198179
[-0.6443051223614109],-0.600643016853867
[-9.641462949644644],0.2149933190108363
[-7.877909323505055],-0.9997137464947518
[1.1167405450152739],0.8986755760193648
[4.114250530358328],-0.8263852944385341
[1.89712977317512],0.9472241028973989
[8.850762993786383],0.5430078948531021
[6.673441793136558],0.38042562880053316
[9.238356597672631],0.1853434565596388
[3.1783805751200482],-0.03677962426228679
[0.5095174046061484],0.4877560075720293
[3.516504453212823],-0.3661904565384546
[8.7445318790875],0.6289843513802953
[9.947602172880302],-0.49932905842301983
[0.9125185763141452],0.7910469995640732
[-5.098589576147861],0.9263468701155692
[5.666444801985067],-0.5783792460878854
[-0.9864644851508793],-0.8340808563916914
[6.303941030718654],0.020754233310011343
[5.178097388571274],-0.8935036749710326
[7.57943027540005],0.9625469279710043
[-6.991577815874519],-0.650613869246529
[-8.428362581578568],-0.8395288038292112
[-0.8404131703252293],-0.7449188322369369
[2.4042141445096163],0.6723497082998638
[-2.8576182240180152],-0.2801731029958134
[-8.745253180437837],-0.6284234351814338
[-2.6043822550125277],-0.5117413289285303
[7.048971290972666],0.6931037794321204
[5.261976143708541],-0.8527402338620007
[-2.8528501982089027],-0.2847469648879653
[0.9224023556762191],0.7970547182967225
[0.5128776824265948],0.49068670363898065
[4.675534639817091],-0.9993209556547865
[-4.012350465909775],0.7648173750112699
[-9.018477784723215],-0.3952134219188796
[-7.9315803896679915],-0.9969907270570185
[-6.190988555586325],0.09206619132724256
[1.6926871007934245],0.992580512601915
[0.866673618299437],0.762179773178958
[0.5434096593246842],0.5170574917775812
[-8.103366741603217],-0.9690643653389087
[-2.18906308831178],-0.8148843061664
[-0.42456690931577157],-0.4119261806985487
[-7.02377871428051],-0.6747260053698184
[7.8452046331278815],0.9999614823753398
[5.103230290720369],-0.9245888761251754
[9.516489347726747],-0.09158287726327338
[8.90777217338298],0.4942794792518832
[-3.9663733149253666],0.7343989307998499
[0.06069839707036451],0.06066113213152356
[0.5146035351749951],0.4921897698839125
[-2.063955628415595],-0.8808416085914507
[6.300006879637355],0.016820779148776253
[-8.141814485476077],-0.9588613257519486
[4.626738632356238],-0.9963342507527785
[-8.104758020537444],-0.9687200486017449
[-2.6465531620169536],-0.47506640224891694
[6.277598414525599],-0.005586863589742048
[7.543306751726703],0.9521274743652787
[-7.8238409810994325],-0.9995458049084947
[-0.19925916502772623],-0.1979432087469719
[-9.731150154001313],0.30160175441802145
[-2.932811251583214],-0.20726791885140328
[4.8539377003724145],-0.9899986955552988
[-2.174311245799787],-0.8233458480722351
[8.343254744054654],0.8826747186954832
[-2.4637745449603177],-0.6270949494284607
[5.868097270556094],-0.40327049257403097
[9.078879145834833],0.33904239319606405
[5.537181035526537],-0.6787096963863625
[1.0757396413569609],0.8799417810452582
[2.003094946948785],0.9080051215611971
[-8.521403228121848],-0.7854202125190631
[0.28711584509343524],0.28318731583673823
[0.6945193587852962],0.6400162073115409
[6.447307222606977],0.16338610903987838
[2.0754859532901353],0.8753245932811459
[-3.973665753851707],0.7393288695030239
[-9.942982242194775],0.4953209785399841
[3.249196409254985],-0.10739622627510552
[7.52397243746152],0.9460393634224696
[-6.630803788512345],-0.3406597035245218
[-3.5494772369329874],0.39666834488094094
[-9.435135908431944],0.01035776245123134
[3.395931474841312],-0.25160555513873534
[8.361469515029306],0.8739681118352931
[-2.6394150029840198],-0.48133546853491277
[-1.1911428655652756],-0.9287931181360578
[1.1288865239487471],0.9039365533406977
[-6.394171107180515],-0.11075808925939945
[-5.788710316121016],0.4745695943838045
[-1.4351966274271728],-0.9908204393014322
[4.098624885084654],-0.8174858886741898
[5.4660944613461115],-0.729158051952226
[-9.165597915854251],-0.25628806918339786
[1.6184860981926708],0.9988630583567392
[7.674804676489746],0.9839907084945655
[7.069991683515564],0.7081018366568559
[-1.6412119518175246],-0.9975218440960559
[8.244942854777566],0.924543187617163
[-7.295905170984691],-0.8482752992751493
[9.865578787879393],-0.42666387806568434
[2.2906163241273703],0.7519244079605212
[-2.4869984887118557],-0.6088373464706304
[-9.17782709689773],-0.24444846787714397
